id_producto,sku,nombre,categoria,marca,precio_mxn,stock,proveedor,fecha_alta,activo
3974,HOG-03974,Lámpara de Escritorio Altura Advance,Hogar,Altura,184.0,30,Distribuidora Hidalgo,2024-08-04,Sí
3975,HOG-03975,Sartén de Acero 26 cm Urban Max,Hogar,Urban,2334.02,169,Distribuidora Pacífico,2025-02-16,Sí
3976,DEP-03976,Botella Deportiva Térmica Nexo Lite,Deportes,Nexo,2003.98,236,Distribuidora Central,2024-09-04,Sí
3977,DEP-03977,Tapete de Yoga 8 mm Nexo Classic,Deportes,Nexo,2475.33,181,Distribuidora Hidalgo,2026-05-26,Sí
3978,OFI-03978,Cuaderno Pasta Dura Kairo Eco,Oficina,Kairo,4417.63,170,Distribuidora del Norte,2025-04-21,Sí
3979,HOG-03979,Sartén Antiadherente 24 cm Prisma Plus,Hogar,Prisma,1985.01,255,Distribuidora Hidalgo,2025-08-05,Sí
3980,OFI-03980,Memoria USB 128 GB Urban Prime,Oficina,Urban,4741.01,6,Distribuidora Central,2026-03-15,Sí
3981,HOG-03981,Organizador de Baño Marea Pro,Hogar,Marea,520.26,202,Distribuidora Pacífico,2025-06-12,Sí
3982,HOG-03982,Lámpara de Escritorio Nexo Pro,Hogar,Nexo,2428.24,65,Distribuidora Metropolitana,2024-04-04,Sí
3983,OFI-03983,Calculadora Financiera Prisma Select,Oficina,Prisma,2737.64,66,Distribuidora Nova,2025-05-11,Sí
3984,ELE-03984,Mouse Inalámbrico Kairo Pro,Electrónica,Kairo,3283.64,157,Distribuidora Nova,2024-02-28,Sí
3985,DEP-03985,Botella Deportiva 750 ml Brava Max,Deportes,Brava,540.79,302,Distribuidora Mexicana,2024-05-04,No
3986,HOG-03986,Sartén de Acero 26 cm Vitta Classic,Hogar,Vitta,2238.83,343,Distribuidora Nova,2025-09-12,Sí
3987,CUI-03987,Cepillo Dental Suave Lumina Classic,Cuidado personal,Lumina,1608.63,68,Distribuidora Pacífico,2024-01-27,Sí
3988,DEP-03988,Guantes Deportivos Aurea Advance,Deportes,Aurea,247.41,279,Distribuidora Bajío,2025-07-05,Sí
3989,ALI-03989,Pasta Penne 500 g Zenit Max,Alimentos,Zenit,556.77,12,Distribuidora Central,2026-08-31,Sí
3990,CUI-03990,Crema Corporal con Aloe 500 ml Kairo Eco,Cuidado personal,Kairo,1231.81,200,Distribuidora Hidalgo,2025-09-14,Sí
3991,CUI-03991,Crema Corporal con Aloe 500 ml Nova Advance,Cuidado personal,Nova,1790.44,107,Distribuidora Hidalgo,2025-06-01,Sí
3992,ALI-03992,Pasta Fusilli 500 g Nova Lite,Alimentos,Nova,278.08,296,Distribuidora Mexicana,2024-12-08,Sí
3993,DEP-03993,Tapete de Yoga con Correa Nexo Eco,Deportes,Nexo,1195.74,74,Distribuidora Nova,2026-04-06,Sí
3994,HOG-03994,Sartén Antiadherente 28 cm Nexo Max,Hogar,Nexo,672.02,155,Distribuidora Hidalgo,2026-08-01,Sí
3995,ALI-03995,Galletas con Chocolate 300 g Nexo Max,Alimentos,Nexo,768.77,349,Distribuidora Pacífico,2025-04-23,Sí
3996,ALI-03996,Cereal con Frutos 450 g Terra Eco,Alimentos,Terra,347.13,53,Distribuidora Central,2024-12-27,Sí
3997,OFI-03997,Memoria USB USB 3.2 Lumina Lite,Oficina,Lumina,322.45,193,Distribuidora Hidalgo,2024-06-21,Sí
3998,CUI-03998,Rasuradora de Precisión Nexo Classic,Cuidado personal,Nexo,2721.51,309,Distribuidora Pacífico,2026-06-29,No
3999,HOG-03999,Termo de Acero Inoxidable Lumina Lite,Hogar,Lumina,2395.12,318,Distribuidora Metropolitana,2025-03-03,Sí
4000,HOG-04000,Sartén Antiadherente 28 cm Altura Lite,Hogar,Altura,2438.54,116,Distribuidora Nova,2026-06-08,Sí
4001,HOG-04001,Termo 500 ml Orion Eco,Hogar,Orion,1480.91,97,Distribuidora Pacífico,2025-04-25,Sí
4002,ELE-04002,Teclado Inalámbrico Nativa Max,Electrónica,Nativa,2167.27,126,Distribuidora Central,2024-04-03,Sí
4003,HOG-04003,Organizador de Cocina Lumina Eco,Hogar,Lumina,599.45,256,Distribuidora Metropolitana,2024-07-03,No
4004,ALI-04004,Cereal Integral 500 g Orion Prime,Alimentos,Orion,142.57,37,Distribuidora Nova,2024-09-05,Sí
4005,DEP-04005,Tapete de Yoga 6 mm Kairo Essential,Deportes,Kairo,1816.51,90,Distribuidora del Norte,2024-06-20,Sí
4006,HOG-04006,Organizador de Cocina Urban Max,Hogar,Urban,532.26,57,Distribuidora Mexicana,2025-09-29,Sí
4007,ELE-04007,Teclado Mecánico Cobalto Max,Electrónica,Cobalto,2278.27,204,Distribuidora Central,2024-01-08,Sí
4008,ALI-04008,Café Molido 500 g Cobalto Eco,Alimentos,Cobalto,697.47,108,Distribuidora Mexicana,2026-08-19,Sí
4009,OFI-04009,Memoria USB 64 GB Terra Select,Oficina,Terra,4711.72,261,Distribuidora Bajío,2024-04-26,Sí
4010,ELE-04010,Mouse Gaming Nativa Classic,Electrónica,Nativa,1607.47,59,Distribuidora del Norte,2025-04-21,Sí
4011,ELE-04011,Webcam Autofocus Nova Pro,Electrónica,Nova,1765.82,272,Distribuidora Mexicana,2026-07-16,No
4012,OFI-04012,Cuaderno Profesional Brava Lite,Oficina,Brava,92.67,279,Distribuidora Nova,2024-10-16,Sí
4013,CUI-04013,Shampoo Hidratante 750 ml Aurea Pro,Cuidado personal,Aurea,356.91,341,Distribuidora Central,2024-01-26,Sí
4014,CUI-04014,Crema Corporal Hidratante 400 ml Terra Plus,Cuidado personal,Terra,1549.74,71,Distribuidora Metropolitana,2024-07-10,Sí
4015,DEP-04015,Tapete de Yoga Antideslizante Vitta Essential,Deportes,Vitta,2661.6,45,Distribuidora Nova,2024-04-24,Sí
4016,DEP-04016,Guantes Deportivos Kairo Pro,Deportes,Kairo,1628.77,110,Distribuidora Mexicana,2026-06-30,Sí
4017,ALI-04017,Café Molido 500 g Lumina Eco,Alimentos,Lumina,370.15,56,Distribuidora del Norte,2026-04-02,Sí
4018,DEP-04018,Guantes con Muñequera Vitta Advance,Deportes,Vitta,109.54,163,Distribuidora del Norte,2024-12-07,Sí
4019,DEP-04019,Mancuerna 10 kg Urban Max,Deportes,Urban,769.54,8,Distribuidora Mexicana,2024-06-24,No
4020,CUI-04020,Cepillo Dental Suave Nativa Prime,Cuidado personal,Nativa,619.8,11,Distribuidora Pacífico,2026-08-26,Sí
4021,OFI-04021,Mochila para Laptop 15.6 Terra Plus,Oficina,Terra,396.71,175,Distribuidora Central,2025-04-03,Sí
4022,OFI-04022,Cuaderno Pasta Dura Marea Pro,Oficina,Marea,3301.77,211,Distribuidora Bajío,2025-04-02,Sí
4023,DEP-04023,Guantes Deportivos Urban Max,Deportes,Urban,1864.02,25,Distribuidora Central,2025-07-26,Sí
4024,HOG-04024,Lámpara Minimalista Zenit Classic,Hogar,Zenit,1675.91,20,Distribuidora Metropolitana,2026-08-14,Sí
4025,OFI-04025,Calculadora Científica Lumina Max,Oficina,Lumina,5419.12,226,Distribuidora Mexicana,2025-04-10,Sí
4026,DEP-04026,Tapete de Yoga 8 mm Nexo Advance,Deportes,Nexo,164.07,280,Distribuidora Nova,2024-05-13,No
4027,ELE-04027,Audífonos Inalámbricos Lumina Select,Electrónica,Lumina,1005.32,218,Distribuidora Nova,2026-05-20,Sí
4028,ELE-04028,Audífonos Bluetooth Prisma Essential,Electrónica,Prisma,747.88,21,Distribuidora Hidalgo,2024-11-18,Sí
4029,ALI-04029,Aceite Vegetal 1 L Terra Max,Alimentos,Terra,645.73,45,Distribuidora Bajío,2024-02-20,Sí
4030,OFI-04030,Memoria USB 128 GB Cobalto Advance,Oficina,Cobalto,2633.1,261,Distribuidora Hidalgo,2026-09-01,Sí
4031,ALI-04031,Café en Grano 1 kg Terra Essential,Alimentos,Terra,371.62,338,Distribuidora Central,2024-11-11,Sí
4032,CUI-04032,Shampoo Hidratante 750 ml Orion Advance,Cuidado personal,Orion,216.96,63,Distribuidora del Norte,2026-02-10,Sí
4033,OFI-04033,Calculadora Financiera Nativa Eco,Oficina,Nativa,2806.6,213,Distribuidora del Norte,2025-08-21,Sí
4034,HOG-04034,Sartén de Acero 26 cm Zenit Essential,Hogar,Zenit,312.37,19,Distribuidora Mexicana,2026-03-20,Sí
4035,DEP-04035,Mancuerna Ajustable Lumina Max,Deportes,Lumina,2620.7,238,Distribuidora Central,2024-05-12,Sí
4036,ALI-04036,Cereal de Avena 500 g Nova Classic,Alimentos,Nova,569.87,179,Distribuidora Nova,2024-11-08,Sí
4037,HOG-04037,Juego de Toallas Microfibra Vitta Prime,Hogar,Vitta,2165.13,76,Distribuidora Central,2025-09-24,Sí
4038,ALI-04038,Galletas con Chocolate 300 g Nexo Lite,Alimentos,Nexo,232.26,288,Distribuidora Bajío,2026-03-13,Sí
4039,ALI-04039,Galletas Integrales 350 g Nexo Max,Alimentos,Nexo,765.96,317,Distribuidora Nova,2024-08-08,Sí
4040,OFI-04040,Silla Ergonómica Nexo Classic,Oficina,Nexo,214.0,313,Distribuidora Nova,2025-08-12,Sí
4041,ALI-04041,Aceite de Oliva 500 ml Kairo Eco,Alimentos,Kairo,246.5,146,Distribuidora Pacífico,2024-05-18,Sí
4042,HOG-04042,Termo 750 ml Marea Eco,Hogar,Marea,2005.48,177,Distribuidora Mexicana,2025-12-28,Sí
4043,ELE-04043,Cargador Doble Puerto Cobalto Eco,Electrónica,Cobalto,705.17,79,Distribuidora Bajío,2024-09-11,Sí
4044,HOG-04044,Organizador Multiusos Nova Eco,Hogar,Nova,1605.46,28,Distribuidora del Norte,2025-02-24,Sí
4045,HOG-04045,Sartén Antiadherente 24 cm Orion Classic,Hogar,Orion,1751.6,68,Distribuidora del Norte,2025-01-18,Sí
4046,HOG-04046,Sartén de Acero 26 cm Marea Pro,Hogar,Marea,2431.95,212,Distribuidora Nova,2025-02-14,Sí
4047,CUI-04047,Secadora Profesional Nexo Select,Cuidado personal,Nexo,581.92,235,Distribuidora Central,2024-10-17,Sí
4048,OFI-04048,Calculadora Científica Kairo Select,Oficina,Kairo,1650.62,148,Distribuidora Mexicana,2024-03-27,Sí
4049,DEP-04049,Mancuerna Ajustable Terra Classic,Deportes,Terra,2974.63,170,Distribuidora Bajío,2025-10-18,Sí
4050,ELE-04050,Webcam con Micrófono Nexo Classic,Electrónica,Nexo,1417.19,258,Distribuidora del Norte,2026-07-09,Sí
4051,HOG-04051,Termo 500 ml Orion Eco,Hogar,Orion,739.93,251,Distribuidora Mexicana,2026-07-12,Sí
4052,DEP-04052,Mancuerna 10 kg Cobalto Pro,Deportes,Cobalto,825.77,104,Distribuidora Metropolitana,2024-08-07,Sí
4053,CUI-04053,Secadora Profesional Prisma Advance,Cuidado personal,Prisma,2281.2,184,Distribuidora Nova,2026-05-24,No
4054,DEP-04054,Mancuerna 5 kg Terra Prime,Deportes,Terra,2945.38,333,Distribuidora del Norte,2026-03-27,Sí
4055,OFI-04055,Silla Ejecutiva Brava Essential,Oficina,Brava,2060.4,238,Distribuidora Mexicana,2024-09-23,Sí
4056,HOG-04056,Lámpara de Escritorio Lumina Pro,Hogar,Lumina,686.41,153,Distribuidora Nova,2026-01-30,Sí
4057,ALI-04057,Aceite de Oliva 500 ml Kairo Select,Alimentos,Kairo,601.46,325,Distribuidora del Norte,2026-08-01,Sí
4058,DEP-04058,Botella Deportiva Térmica Urban Advance,Deportes,Urban,1221.74,13,Distribuidora Hidalgo,2026-04-08,Sí
4059,ALI-04059,Aceite de Oliva 500 ml Cobalto Classic,Alimentos,Cobalto,494.92,75,Distribuidora del Norte,2025-06-15,Sí
4060,CUI-04060,Shampoo Anticaspa 650 ml Marea Essential,Cuidado personal,Marea,1214.74,136,Distribuidora Bajío,2024-03-26,Sí
4061,ELE-04061,Audífonos Bluetooth Nexo Prime,Electrónica,Nexo,156.46,97,Distribuidora del Norte,2025-03-01,No
4062,OFI-04062,Cuaderno de Notas Nativa Pro,Oficina,Nativa,3362.45,317,Distribuidora Hidalgo,2026-03-19,Sí
4063,CUI-04063,Crema Corporal Nutritiva 400 ml Vitta Plus,Cuidado personal,Vitta,2593.84,30,Distribuidora Hidalgo,2026-06-28,Sí
4064,ALI-04064,Galletas con Chocolate 300 g Kairo Pro,Alimentos,Kairo,312.87,236,Distribuidora Hidalgo,2026-02-20,Sí
4065,CUI-04065,Rasuradora Corporal Nexo Essential,Cuidado personal,Nexo,2610.17,331,Distribuidora del Norte,2024-10-19,Sí
4066,OFI-04066,Mochila Antirrobo Zenit Essential,Oficina,Zenit,3861.73,114,Distribuidora Bajío,2024-06-22,Sí
4067,CUI-04067,Rasuradora Recargable Prisma Advance,Cuidado personal,Prisma,1059.06,265,Distribuidora Metropolitana,2026-01-27,Sí
4068,CUI-04068,Cepillo Dental Eléctrico Marea Max,Cuidado personal,Marea,1966.0,109,Distribuidora Bajío,2025-12-20,Sí
4069,CUI-04069,Crema Corporal Nutritiva 400 ml Brava Essential,Cuidado personal,Brava,981.4,255,Distribuidora Bajío,2025-08-11,Sí
4070,CUI-04070,Secadora Iónica Zenit Max,Cuidado personal,Zenit,1241.75,240,Distribuidora Pacífico,2026-01-07,Sí
4071,ELE-04071,Mouse Ergonómico Terra Lite,Electrónica,Terra,495.31,2,Distribuidora Pacífico,2026-04-16,Sí
4072,CUI-04072,Shampoo Hidratante 750 ml Marea Eco,Cuidado personal,Marea,2088.67,68,Distribuidora Metropolitana,2026-02-24,Sí
4073,DEP-04073,Guantes con Muñequera Urban Essential,Deportes,Urban,2575.87,214,Distribuidora Nova,2024-12-31,Sí
4074,DEP-04074,Balón de Fútbol Nativa Prime,Deportes,Nativa,2548.71,87,Distribuidora del Norte,2024-02-28,Sí
4075,OFI-04075,Mochila Impermeable Nexo Pro,Oficina,Nexo,2299.47,335,Distribuidora Pacífico,2026-07-25,Sí
4076,ELE-04076,Teclado Compacto Prisma Advance,Electrónica,Prisma,1131.87,256,Distribuidora Metropolitana,2026-03-16,Sí
4077,HOG-04077,Sartén Antiadherente 28 cm Prisma Select,Hogar,Prisma,893.01,141,Distribuidora Nova,2025-04-26,Sí
4078,ALI-04078,Galletas Integrales 350 g Altura Max,Alimentos,Altura,584.4,213,Distribuidora Metropolitana,2026-03-03,Sí
4079,DEP-04079,Tapete de Yoga con Correa Terra Lite,Deportes,Terra,2453.14,180,Distribuidora Mexicana,2024-12-04,Sí
4080,HOG-04080,Sartén de Acero 26 cm Kairo Eco,Hogar,Kairo,1187.28,303,Distribuidora Central,2024-03-25,Sí
4081,OFI-04081,Mochila Ejecutiva Nativa Advance,Oficina,Nativa,4517.03,89,Distribuidora Pacífico,2025-07-30,Sí
4082,DEP-04082,Mancuerna 10 kg Aurea Advance,Deportes,Aurea,1245.46,130,Distribuidora Central,2024-05-25,Sí
4083,HOG-04083,Termo de Acero Inoxidable Terra Essential,Hogar,Terra,1138.13,30,Distribuidora Pacífico,2026-02-16,Sí
4084,CUI-04084,Shampoo Hidratante 750 ml Kairo Pro,Cuidado personal,Kairo,1187.5,163,Distribuidora Bajío,2026-06-29,Sí
4085,ALI-04085,Galletas Integrales 350 g Lumina Select,Alimentos,Lumina,548.0,311,Distribuidora Bajío,2025-01-19,Sí
4086,OFI-04086,Mochila Antirrobo Urban Plus,Oficina,Urban,1897.51,222,Distribuidora Mexicana,2024-01-23,Sí
4087,CUI-04087,Cepillo Dental Medio Nova Eco,Cuidado personal,Nova,2222.32,104,Distribuidora Pacífico,2026-06-25,Sí
4088,ELE-04088,Cargador Doble Puerto Nativa Select,Electrónica,Nativa,1652.56,266,Distribuidora Mexicana,2025-10-28,Sí
4089,OFI-04089,Memoria USB 64 GB Aurea Lite,Oficina,Aurea,279.92,52,Distribuidora del Norte,2025-05-07,Sí
4090,DEP-04090,Botella Deportiva 1 L Aurea Select,Deportes,Aurea,266.96,191,Distribuidora Pacífico,2024-10-15,Sí
4091,ALI-04091,Pasta Spaghetti 500 g Urban Eco,Alimentos,Urban,66.97,92,Distribuidora Central,2025-10-07,Sí
4092,HOG-04092,Lámpara LED Nativa Lite,Hogar,Nativa,1386.5,81,Distribuidora del Norte,2024-02-02,Sí
4093,DEP-04093,Balón Entrenamiento Nativa Max,Deportes,Nativa,2367.89,232,Distribuidora Nova,2026-05-23,Sí
4094,DEP-04094,Balón de Voleibol Prisma Prime,Deportes,Prisma,958.49,316,Distribuidora Central,2024-08-01,Sí
4095,CUI-04095,Shampoo Reparador 700 ml Marea Classic,Cuidado personal,Marea,601.42,56,Distribuidora del Norte,2026-07-12,Sí
4096,DEP-04096,Guantes de Ciclismo Marea Prime,Deportes,Marea,686.78,25,Distribuidora Mexicana,2024-07-15,Sí
4097,HOG-04097,Lámpara LED Prisma Plus,Hogar,Prisma,832.41,335,Distribuidora Metropolitana,2024-12-10,Sí
4098,ELE-04098,Bocina Bluetooth Vitta Eco,Electrónica,Vitta,987.84,221,Distribuidora Mexicana,2026-03-30,Sí
4099,ELE-04099,Bocina Resistente al Agua Kairo Plus,Electrónica,Kairo,1220.42,63,Distribuidora Pacífico,2024-11-09,Sí
4100,DEP-04100,Balón de Básquetbol Orion Eco,Deportes,Orion,2880.22,287,Distribuidora Nova,2026-01-22,Sí
4101,ALI-04101,Cereal con Frutos 450 g Cobalto Select,Alimentos,Cobalto,67.21,298,Distribuidora Pacífico,2024-02-24,Sí
4102,OFI-04102,Silla Ejecutiva Prisma Pro,Oficina,Prisma,4011.18,80,Distribuidora Nova,2026-01-28,Sí
4103,OFI-04103,Memoria USB 64 GB Cobalto Max,Oficina,Cobalto,4617.8,82,Distribuidora Metropolitana,2025-07-13,Sí
4104,OFI-04104,Memoria USB 32 GB Kairo Advance,Oficina,Kairo,2171.52,42,Distribuidora Hidalgo,2025-11-25,Sí
4105,CUI-04105,Secadora Compacta Terra Prime,Cuidado personal,Terra,2347.92,201,Distribuidora Pacífico,2024-11-01,Sí
4106,OFI-04106,Mochila Ejecutiva Nova Essential,Oficina,Nova,1572.68,189,Distribuidora Mexicana,2024-11-06,Sí
4107,ALI-04107,Galletas Integrales 350 g Nativa Lite,Alimentos,Nativa,307.88,130,Distribuidora Bajío,2026-06-30,No
4108,ELE-04108,Cargador Doble Puerto Nativa Advance,Electrónica,Nativa,2452.1,23,Distribuidora del Norte,2026-07-03,Sí
4109,DEP-04109,Balón de Fútbol Brava Eco,Deportes,Brava,1515.17,328,Distribuidora Metropolitana,2026-07-14,No
4110,HOG-04110,Termo 500 ml Altura Classic,Hogar,Altura,1690.8,236,Distribuidora Bajío,2026-07-10,Sí
4111,ALI-04111,Aceite de Oliva 500 ml Terra Eco,Alimentos,Terra,58.2,127,Distribuidora del Norte,2025-02-27,Sí
4112,ALI-04112,Pasta Spaghetti 500 g Nativa Advance,Alimentos,Nativa,503.4,350,Distribuidora del Norte,2025-01-29,Sí
4113,OFI-04113,Silla de Oficina Nexo Max,Oficina,Nexo,2094.43,331,Distribuidora Mexicana,2026-01-04,Sí
4114,ALI-04114,Cereal Integral 500 g Zenit Max,Alimentos,Zenit,556.94,257,Distribuidora Metropolitana,2026-07-31,Sí
4115,OFI-04115,Cuaderno Cuadriculado Zenit Lite,Oficina,Zenit,5614.54,35,Distribuidora Metropolitana,2025-01-02,Sí
4116,ELE-04116,Webcam con Micrófono Prisma Eco,Electrónica,Prisma,2418.1,41,Distribuidora Hidalgo,2025-02-28,Sí
4117,CUI-04117,Cepillo Dental Suave Brava Eco,Cuidado personal,Brava,2617.85,122,Distribuidora Hidalgo,2024-09-13,Sí
4118,ELE-04118,Mouse Gaming Marea Plus,Electrónica,Marea,2479.27,59,Distribuidora del Norte,2024-08-12,Sí
4119,OFI-04119,Silla Ejecutiva Nexo Pro,Oficina,Nexo,1590.41,190,Distribuidora del Norte,2025-06-07,Sí
4120,DEP-04120,Guantes con Muñequera Lumina Advance,Deportes,Lumina,463.4,74,Distribuidora Hidalgo,2026-07-14,Sí
4121,ALI-04121,Pasta Fusilli 500 g Zenit Advance,Alimentos,Zenit,401.23,155,Distribuidora Bajío,2025-08-07,Sí
4122,CUI-04122,Secadora Profesional Aurea Plus,Cuidado personal,Aurea,1619.33,114,Distribuidora Central,2024-12-21,Sí
4123,ALI-04123,Café Americano 500 g Aurea Eco,Alimentos,Aurea,466.72,93,Distribuidora Mexicana,2026-02-19,Sí
4124,CUI-04124,Shampoo Anticaspa 650 ml Terra Pro,Cuidado personal,Terra,692.36,61,Distribuidora Mexicana,2025-05-09,Sí
4125,CUI-04125,Shampoo Hidratante 750 ml Nativa Eco,Cuidado personal,Nativa,606.26,55,Distribuidora del Norte,2025-08-07,Sí
4126,DEP-04126,Tapete de Yoga con Correa Nova Lite,Deportes,Nova,1144.81,177,Distribuidora Nova,2026-04-11,Sí
4127,DEP-04127,Tapete de Yoga 8 mm Aurea Essential,Deportes,Aurea,1291.49,178,Distribuidora Hidalgo,2025-04-26,Sí
4128,ALI-04128,Pasta Penne 500 g Cobalto Prime,Alimentos,Cobalto,328.09,148,Distribuidora Mexicana,2026-02-23,Sí
4129,OFI-04129,Cuaderno Profesional Kairo Essential,Oficina,Kairo,5033.4,18,Distribuidora Nova,2026-05-25,Sí
4130,DEP-04130,Tapete de Yoga 6 mm Aurea Pro,Deportes,Aurea,986.85,268,Distribuidora Mexicana,2025-12-27,Sí
4131,ALI-04131,Aceite de Oliva 500 ml Marea Pro,Alimentos,Marea,554.04,117,Distribuidora Metropolitana,2026-05-09,Sí
4132,ELE-04132,Cargador USB-C 45W Nova Select,Electrónica,Nova,2945.6,276,Distribuidora Central,2025-12-04,Sí
4133,ALI-04133,Galletas Integrales 350 g Urban Pro,Alimentos,Urban,536.86,287,Distribuidora Metropolitana,2024-07-23,Sí
4134,ALI-04134,Café Molido 500 g Orion Pro,Alimentos,Orion,413.95,40,Distribuidora Bajío,2025-05-11,Sí
4135,ELE-04135,Teclado RGB Urban Eco,Electrónica,Urban,1466.37,200,Distribuidora Pacífico,2025-05-06,Sí
4136,ELE-04136,Webcam 2K Nexo Eco,Electrónica,Nexo,3337.05,167,Distribuidora Pacífico,2024-12-10,No
4137,HOG-04137,Juego de Toallas Algodón Nexo Advance,Hogar,Nexo,751.95,15,Distribuidora Nova,2025-05-17,Sí
4138,OFI-04138,Mochila para Laptop 15.6 Aurea Pro,Oficina,Aurea,4272.39,175,Distribuidora Mexicana,2026-05-15,Sí
4139,ALI-04139,Pasta Penne 500 g Cobalto Plus,Alimentos,Cobalto,475.5,175,Distribuidora Central,2026-04-12,Sí
4140,ALI-04140,Cereal Integral 500 g Prisma Eco,Alimentos,Prisma,413.03,284,Distribuidora Central,2025-04-12,Sí
4141,HOG-04141,Juego de Toallas 6 Piezas Vitta Classic,Hogar,Vitta,2134.1,318,Distribuidora Pacífico,2026-03-25,Sí
4142,ELE-04142,Cargador Inalámbrico Nexo Advance,Electrónica,Nexo,3352.27,121,Distribuidora Mexicana,2026-07-20,No
4143,ALI-04143,Café Americano 500 g Orion Classic,Alimentos,Orion,479.42,226,Distribuidora Bajío,2025-02-27,Sí
4144,ELE-04144,Teclado RGB Lumina Eco,Electrónica,Lumina,3020.35,225,Distribuidora Hidalgo,2026-05-09,Sí
4145,CUI-04145,Crema Corporal Hidratante 400 ml Zenit Plus,Cuidado personal,Zenit,2357.48,335,Distribuidora Metropolitana,2025-11-03,Sí
4146,CUI-04146,Shampoo Hidratante 750 ml Kairo Lite,Cuidado personal,Kairo,2402.02,297,Distribuidora Pacífico,2024-07-13,Sí
4147,ALI-04147,Pasta Fusilli 500 g Marea Max,Alimentos,Marea,396.72,209,Distribuidora Hidalgo,2024-03-19,Sí
4148,HOG-04148,Termo Térmico Marea Prime,Hogar,Marea,118.82,17,Distribuidora del Norte,2025-12-15,Sí
4149,OFI-04149,Silla con Soporte Lumbar Aurea Pro,Oficina,Aurea,5677.48,288,Distribuidora Metropolitana,2026-08-16,Sí
4150,HOG-04150,Juego de Toallas Algodón Orion Advance,Hogar,Orion,1967.08,44,Distribuidora Mexicana,2025-10-14,Sí
4151,DEP-04151,Balón de Fútbol Marea Select,Deportes,Marea,1281.41,271,Distribuidora Bajío,2025-07-01,No
4152,DEP-04152,Tapete de Yoga 6 mm Vitta Essential,Deportes,Vitta,2714.93,114,Distribuidora Nova,2025-07-17,Sí
4153,ELE-04153,Audífonos Inalámbricos Nova Advance,Electrónica,Nova,2218.65,202,Distribuidora Bajío,2025-03-14,Sí
4154,DEP-04154,Tapete de Yoga 6 mm Aurea Max,Deportes,Aurea,739.52,128,Distribuidora Nova,2026-07-06,Sí
4155,DEP-04155,Balón de Fútbol Cobalto Plus,Deportes,Cobalto,1774.78,1,Distribuidora Metropolitana,2025-02-19,Sí
4156,OFI-04156,Silla de Oficina Aurea Advance,Oficina,Aurea,2468.54,244,Distribuidora Central,2024-11-21,Sí
4157,DEP-04157,Tapete de Yoga 8 mm Lumina Eco,Deportes,Lumina,820.16,305,Distribuidora Central,2025-08-27,Sí
4158,OFI-04158,Calculadora Financiera Nativa Select,Oficina,Nativa,4321.22,25,Distribuidora Metropolitana,2025-06-13,Sí
4159,DEP-04159,Guantes de Gimnasio Altura Pro,Deportes,Altura,1050.8,48,Distribuidora Mexicana,2025-08-26,Sí
4160,DEP-04160,Balón de Básquetbol Marea Classic,Deportes,Marea,2953.72,260,Distribuidora Central,2025-12-03,No
4161,OFI-04161,Memoria USB 32 GB Kairo Essential,Oficina,Kairo,5100.92,150,Distribuidora Hidalgo,2024-05-05,Sí
4162,CUI-04162,Rasuradora Recargable Altura Essential,Cuidado personal,Altura,238.72,296,Distribuidora Central,2026-06-29,Sí
4163,DEP-04163,Tapete de Yoga Antideslizante Terra Eco,Deportes,Terra,1372.39,118,Distribuidora Pacífico,2026-01-15,Sí
4164,HOG-04164,Juego de Toallas 4 Piezas Altura Lite,Hogar,Altura,1541.61,53,Distribuidora Nova,2024-04-19,Sí
4165,OFI-04165,Memoria USB USB 3.2 Nativa Plus,Oficina,Nativa,3158.2,73,Distribuidora del Norte,2024-07-24,Sí
4166,OFI-04166,Calculadora de Escritorio Terra Pro,Oficina,Terra,2172.87,34,Distribuidora del Norte,2024-03-29,Sí
4167,CUI-04167,Shampoo Hidratante 750 ml Prisma Advance,Cuidado personal,Prisma,871.84,7,Distribuidora Pacífico,2024-06-19,Sí
4168,OFI-04168,Cuaderno de Notas Marea Advance,Oficina,Marea,2709.74,319,Distribuidora Central,2026-01-16,Sí
4169,HOG-04169,Organizador de Baño Urban Max,Hogar,Urban,1020.84,220,Distribuidora Central,2025-10-09,Sí
4170,HOG-04170,Termo de Acero Inoxidable Lumina Select,Hogar,Lumina,1969.26,158,Distribuidora Central,2025-10-25,Sí
4171,CUI-04171,Rasuradora 3 Cabezas Cobalto Classic,Cuidado personal,Cobalto,844.2,334,Distribuidora Nova,2024-01-22,Sí
4172,CUI-04172,Crema Corporal con Aloe 500 ml Brava Pro,Cuidado personal,Brava,1946.86,291,Distribuidora Nova,2025-10-10,Sí
4173,ALI-04173,Aceite Vegetal 1 L Nova Pro,Alimentos,Nova,322.86,195,Distribuidora Nova,2025-06-06,Sí
4174,ELE-04174,Bocina Bluetooth Prisma Classic,Electrónica,Prisma,2022.46,282,Distribuidora Metropolitana,2024-04-30,Sí
4175,ELE-04175,Audífonos con Micrófono Urban Essential,Electrónica,Urban,1291.75,229,Distribuidora Hidalgo,2026-05-12,Sí
4176,ELE-04176,Cargador USB-C 45W Vitta Essential,Electrónica,Vitta,3078.82,30,Distribuidora Mexicana,2025-06-27,Sí
4177,DEP-04177,Mancuerna Hexagonal Terra Essential,Deportes,Terra,1129.39,319,Distribuidora Mexicana,2024-08-31,Sí
